# d.mjd mag magErr
55381.22111000  19.93079008   0.06910580
55031.33650000  19.96044778   0.09408549
55031.25382000  19.92674569   0.09109679
55450.19060000  20.00611640   0.09906653
55450.14168000  20.04645206   0.13503477
55062.32988000  20.06609932   0.13807073
55062.23394000  20.09532416   0.13008870
55415.21127000  19.91827011   0.13640877
55415.16806000  20.01890271   0.16636627
55679.34373000  19.98630161   0.08206630
55679.38796000  20.09171144   0.11405749
55768.28461000  20.13315861   0.09807301
55768.32757000  20.03638335   0.11907375
55978.54375000  19.94022179   0.10705972
55978.49647000  19.95734734   0.10905595
55730.21138000  20.01008106   0.11906232
55730.27751000  19.92138221   0.13304944
55412.21394000  20.19707631   0.11640792
55925.51568000  19.63015099   0.07914531
55925.48019000  19.55879212   0.08613387
55681.48411000  20.08096858   0.11509724
55199.51227000  20.02435777   0.13408105
54958.34884000  19.95807527   0.10207916
54958.39450000  19.99805922   0.11303285
54958.19468000  19.91878152   0.14707111
54958.48839000  19.67420961   0.08607072
54958.26378000  19.82585921   0.11404788
54958.44103000  19.98698730   0.12004255
55341.39782000  20.21018826   0.12406006
55341.44213000  20.06509808   0.09908639
55478.10146000  20.28206754   0.15506623
55478.14517000  20.34972078   0.12504988
55692.48829000  20.41828510   0.12805929
55663.35648000  19.89137585   0.11403568
55056.35588000  19.99066515   0.12209733
55409.21159000  20.01190203   0.13016882
55409.25494000  20.41070010   0.14407335
55843.12031000  19.81206243   0.18106905
55843.16435000  19.96167744   0.19210685
55355.20060000  19.76043262   0.08306985
55902.53404000  19.06232997   0.08722968
55902.53527000  19.26970879   0.09024909
55320.43005000  20.05980979   0.09608091
55320.47356000  19.99017860   0.11505263
55394.31218000  20.54351638   0.15503530
55394.26865000  20.13815395   0.08308134
55485.09363000  19.99418046   0.12808612
55485.13771000  19.92480274   0.14407798
55053.35022000  20.07713097   0.18107107
55053.25274000  20.04768943   0.10715780
55724.32520000  19.84232948   0.11807433
55724.28207000  20.07358387   0.12204548
55373.27170000  19.92396565   0.12506421
55427.24287000  20.23838845   0.17104416
55427.19897000  20.16051746   0.13106077
55069.29912000  20.20107144   0.10910459
55069.25501000  20.15959646   0.11314690
54966.36850000  20.10870608   0.09706343
54966.22442000  19.95519494   0.07805781
55775.20531000  19.98020198   0.09233729
55775.25220000  20.15479174   0.10232216
55333.20383000  20.09350192   0.08010501
55333.24860000  20.00347960   0.08617494
55789.16943000  20.15770999   0.14105142
55789.22169000  20.00080841   0.13404318
55369.18892000  19.95195843   0.10606460
55369.23323000  19.99986936   0.12305747
